name,artist,genre
Carbon Prevails,Trent Reznor and Atticus Ross,soundtracks
There Goes The Fear,Doves,soundtracks
Beauty And The Beast (Celine Dion and Peabo Bryson),Céline Dion,soundtracks
Crazy In Love,Emeli Sandé,soundtracks
In the Hall of the Mountain King,Trent Reznor and Atticus Ross,soundtracks
A Spoonful of Sugar,Julie Andrews,soundtracks
The Parting of Sam and Frodo,Howard Shore,soundtracks
A Story of Boy Meets Girl,Mychael Danna,soundtracks
For a Few Dollars More,The Film Score Orchestra,soundtracks
Eyes Open,Taylor Swift,soundtracks
"Star Wars, Episode V ""The Empire Strikes Back"": The Imperial March",John Williams,soundtracks
Cloud Atlas Finale,Tom Tykwer,soundtracks
Assemble,Alan Silvestri,soundtracks
Kingdom Come,The Civil Wars,soundtracks
Singapore,Hans Zimmer,soundtracks
The Incredits,Michael Giacchino,soundtracks
Chim Chim Cher-ee,Dick Van Dyke,soundtracks
Rhythm Of The Night,Valeria,soundtracks
Blackbeard,Hans Zimmer,soundtracks
Sam on the Roof,Steve Jablonsky,soundtracks
Guilty,George Shearing,soundtracks
The King's Speech,Alexandre Desplat,soundtracks
The Mission,Ennio Morricone,soundtracks
La valse des monstres,Yann Tiersen,soundtracks
"Flight to Neverland (From ""Hook"")",John Williams,soundtracks
What's This?,Danny Elfman,soundtracks
A Promise,Alan Silvestri,soundtracks
Downton Abbey,The Chamber Orchestra Of London,soundtracks
Bootstrap's Bootstraps,Klaus Badelt,soundtracks
Go the Distance,Roger Bart,soundtracks
A Small Measure of Peace,Hans Zimmer,soundtracks
Long Distance Goodbye/Landing,Trevor Rabin,soundtracks
Marshmallow Attack!,Christophe Beck,soundtracks
Can You See Jane?,Patrick Doyle,soundtracks
A Family Affair,Hans Zimmer,soundtracks
Ride to Observatory,Patrick Doyle,soundtracks
The Imperial March (Darth Vader's Theme),John Williams,soundtracks
Reaping Day,James Newton Howard,soundtracks
War,James Horner,soundtracks
Kyrie For The Magdalene,Various Artists,soundtracks
One Way Trip,Alan Silvestri,soundtracks
Be Our Guest,Angela Lansbury,soundtracks
I See Dead People in Boats,Hans Zimmer,soundtracks
Optimus,Steve Jablonsky,soundtracks
Assault,Alan Silvestri,soundtracks
Snow White,James Newton Howard,soundtracks
Beauty and the Beast,Angela Lansbury,soundtracks
We Were So Close,Christophe Beck,soundtracks
Oogie Boogie's Song,Ed Ivory,soundtracks
Bookends,Simon & Garfunkel,soundtracks
Endtapes,The Joy Formidable,soundtracks
Princess Mononoke,Joe Hisaishi,soundtracks
Let's Stay Together,Al Green,soundtracks
For the First Time in Forever (Reprise),Kristen Bell,soundtracks
Swords Crossed,Klaus Badelt,soundtracks
Moving On,Michael Giacchino,soundtracks
Almost Home,Trent Reznor and Atticus Ross,soundtracks
Ender's War,Steve Jablonsky,soundtracks
Multiple Jacks,Hans Zimmer,soundtracks
Calypso,Hans Zimmer,soundtracks
Shore: Lord of the Rings: The Fellowship,Howard Shore,soundtracks
All I Want Is You,Barry Louis Polisar,soundtracks
A Real Hero,College & Electric Youth,soundtracks
"Raiders March (From ""Raiders of the Lost Ark"")",John Williams,soundtracks
What Are You Going to Do When You Are Not Saving the World?,Hans Zimmer,soundtracks
Nemo Egg (Main Title),Thomas Newman,soundtracks
The Last of Us,Gustavo Santaolalla,soundtracks
Campfire,Alan Menken,soundtracks
Sayuri's Theme and End Credits,Itzhak Perlman,soundtracks
Fallout 3: Theme,Inon Zur,soundtracks
"The Green Mile (From ""The Green Mile"")",The City of Prague Philharmonic Orchestra,soundtracks
You're The One That I Want,John Travolta,soundtracks
Imperial Attack,John Williams,soundtracks
Angelica,Hans Zimmer,soundtracks
Katniss Afoot,James Newton Howard,soundtracks
A Postcard to Henry Purcell,Jean-Yves Thibaudet,soundtracks
Wounded,John Powell,soundtracks
Dead Already,Thomas Newman,soundtracks
"Hand Covers Bruise, Reprise",Trent Reznor and Atticus Ross,soundtracks
All My Loving,Jim Sturgess,soundtracks
A Little Party Never Killed Nobody (All We Got),Fergie,soundtracks
The Last Man,Clint Mansell,soundtracks
"Suite (From ""Robin Hood: Prince of Thieves"")",The City of Prague Philharmonic Orchestra,soundtracks
Ready The Ships,John Powell,soundtracks
Sorcery,Christophe Beck,soundtracks
Taken,Hans Zimmer,soundtracks
The Wizard And I,Stephen Schwartz,soundtracks
Royale With Cheese,John Travolta,soundtracks
So Nice So Smart,Kimya Dawson,soundtracks
Together We Will Live Forever,Clint Mansell,soundtracks
Muttations,James Newton Howard,soundtracks
Welcome to Lunar Industries,Clint Mansell,soundtracks
Drink Up Me Hearties Yo Ho,Hans Zimmer,soundtracks
Love Will Take You,Angus & Julia Stone,soundtracks
Daughter's Lament,Carolina Chocolate Drops,soundtracks
Stars and Butterflies,Jean-Yves Thibaudet,soundtracks
Pumpkin And Honey Bunny/Misirlou,Dick Dale and his Del-Tones,soundtracks
The Gentle Hum of Anxiety,Trent Reznor and Atticus Ross,soundtracks
Davy Jones,Hans Zimmer,soundtracks
Something Bad,Stephen Schwartz,soundtracks
Mass Effect: Suicide Mission,Jack Wall,soundtracks
Meet Olaf,Christophe Beck,soundtracks
New Tail,John Powell,soundtracks
L'autre valse d'Amélie,Yann Tiersen,soundtracks
"Love Theme (From ""Blade Runner"")",Vangelis,soundtracks
Stark Goes Green,Alan Silvestri,soundtracks
Out of Limits,The Marketts,soundtracks
The Countdown,James Newton Howard,soundtracks
I've Just Seen A Face,Jim Sturgess,soundtracks
Ice Dance,Danny Elfman,soundtracks
Cerebro,Henry Jackman,soundtracks
Breath Of Life,Florence + The Machine,soundtracks
Maestro,Hans Zimmer,soundtracks
Zimmer: Gladiator Suite,Gerrard Badelt,soundtracks
Waiting for the Lights,Alan Menken,soundtracks
Entering The Capitol,James Newton Howard,soundtracks
Back to the World,Mychael Danna,soundtracks
The Clash of Lightsabers,John Williams,soundtracks
A Bug's Life Suite,Randy Newman,soundtracks
Flowers On the Wall,The Statler Brothers,soundtracks
This Is Berk,John Powell,soundtracks
Lucy Meets Mr. Tumnus,Harry Gregson-Williams,soundtracks
Define Dancing,Thomas Newman,soundtracks
Mother Knows Best (Reprise),Donna Murphy,soundtracks
The Penitent Man Will Pass,John Williams,soundtracks
Just A Game,Birdy,soundtracks
Subjugation,Alan Silvestri,soundtracks
Dinner Is Served,Hans Zimmer,soundtracks
This Is Halloween,The Citizens of Halloween,soundtracks
From Western Woods to Beaversdam,Harry Gregson-Williams,soundtracks
Captain America,Alan Silvestri,soundtracks
Life,Marc Streitenfeld,soundtracks
The Ballad of Olaf & Sven,Christophe Beck,soundtracks
"The Blitz, 1940",Harry Gregson-Williams,soundtracks
"Seeing, Not Believing",Alan Silvestri,soundtracks
Jango's Escape,John Williams,soundtracks
Homecoming,Hans Zimmer,soundtracks
Rachel's Song,Vangelis,soundtracks
Dragon's Den,John Powell,soundtracks
Here Comes Your Man,Meaghan Smith,soundtracks
King of Pride Rock,Hans Zimmer,soundtracks
Invitation,Marc Streitenfeld,soundtracks
Magnetic,Trent Reznor and Atticus Ross,soundtracks
Footloose,Kenny Loggins,soundtracks
The Forgotten,Green Day,soundtracks
"The Last Debate (feat. Sissel Performing ""Asëa Aranion"")",Howard Shore,soundtracks
Song for Jesse,Nick Cave & Warren Ellis,soundtracks
Pandora,James Horner,soundtracks
Arrival of the Birds,The Cinematic Orchestra,soundtracks
Pieces Form the Whole,Trent Reznor and Atticus Ross,soundtracks
We Know Better,Kristen Anderson-Lopez,soundtracks
"Dead Island Trailer Theme (feat. Mairi Campbell, Peter Nicholson & Guido De Groot)",Giles Lamb,soundtracks
On Thin Ice,Hans Zimmer,soundtracks
Belle,Chorus - Beauty And the Beast,soundtracks
Science and Magic,Patrick Doyle,soundtracks
Where's Hiccup?,John Powell,soundtracks
Soccent Attack,Steve Jablonsky,soundtracks
Circus Fantasy,James Newton Howard,soundtracks
You've Got a Friend in Me,Randy Newman,soundtracks
The Militia Marches In,Jean-Yves Thibaudet,soundtracks
Blood Theme,Daniel Licht,soundtracks
Star Trek,Michael Giacchino,soundtracks
Conquest of Paradise,Vangelis,soundtracks
The Portrait,James Horner,soundtracks
I Got a Ride,Alan Silvestri,soundtracks
I Am Merida,Patrick Doyle,soundtracks
Across 110th Street,Bobby Womack,soundtracks
For Good,Stephen Schwartz,soundtracks
At Wit's End,Hans Zimmer,soundtracks
Don't Take My Stuff,Alan Silvestri,soundtracks
...To Die For,Hans Zimmer,soundtracks
"End Credits (From ""The Land Before Time"")",The City of Prague Philharmonic Orchestra,soundtracks
Another Dance,Jean-Yves Thibaudet,soundtracks
Thor: The Dark World,Brian Tyler,soundtracks
Six Weeks Ago,John Powell,soundtracks
"Adagio in D Minor (From ""Sunshine"")",The City of Prague Philharmonic Orchestra,soundtracks
"My Heart Will Go On (Love Theme from ""Titanic"")",Céline Dion,soundtracks
Central Park,James Newton Howard,soundtracks
Theme From Schindler's List (Reprise),John Williams,soundtracks
Captain America Main Titles,Alan Silvestri,soundtracks
As Long As You're Mine,Stephen Schwartz,soundtracks
Noble Maiden Fair (A Mhaighdean Bhan Uasal),Emma Thompson,soundtracks
Like a Drug,Hard-FI,soundtracks
The Gladiator Waltz,Hans Zimmer,soundtracks
Quaritch,James Horner,soundtracks
An Ending (Ascent),Brian Eno,soundtracks
I Am Legend,James Newton Howard,soundtracks
Lily's Theme,Alexandre Desplat,soundtracks
No One Mourns The Wicked,Stephen Schwartz,soundtracks
Life's Too Short,Kristen Anderson-Lopez,soundtracks
Dawn,Jean-Yves Thibaudet,soundtracks
Making Christmas,The Citizens of Halloween,soundtracks
The Letter,Harry Gregson-Williams,soundtracks
Eclipse (All Yours),Kevin Teasley,soundtracks
Ratatouille Main Theme,Michael Giacchino,soundtracks
Return To Culver University,Craig Armstrong,soundtracks
The Glory Days,Michael Giacchino,soundtracks
The Kraken,Hans Zimmer,soundtracks
Ben Kenobi's Death / Tie Fighter Attack,John Williams,soundtracks
Finale / Reprise,Danny Elfman,soundtracks
Now We Are Free (Juba's Mix),Lisa Gerrard,soundtracks
"Latika's Theme (From ""Slumdog Millionaire"")",London Music Works,soundtracks
Can You Dig It (Iron Man 3 Main Titles),Brian Tyler,soundtracks
Enchanted Suite,Alan Menken,soundtracks
Where I Come From,Passion Pit,soundtracks
Reflection,Lea Salonga,soundtracks
Wonderful,Stephen Schwartz,soundtracks
The Train,James Newton Howard,soundtracks
The Kings and Queens of Old,Harry Gregson-Williams,soundtracks
Something There,Robby Benson,soundtracks
Seven Years in Tibet,John Williams,soundtracks
Rome Is The Light,Hans Zimmer,soundtracks
You'll Be In My Heart,Phil Collins,soundtracks
Poisoned Chalice,Hans Zimmer,soundtracks
Penetration,Trent Reznor and Atticus Ross,soundtracks
Sally's Song,Catherine O'Hara,soundtracks
I've Got My Eye On You,Hans Zimmer,soundtracks
Legend of Zelda – the Windwaker: Dragon Roost Island,London Philharmonic Orchestra,soundtracks
Hammer Found,Patrick Doyle,soundtracks
Nothing To Remember,Neko Case,soundtracks
The Promise,Michael Nyman,soundtracks
Duduk Of The North,Hans Zimmer,soundtracks
Red Warrior,Hans Zimmer,soundtracks
Magneto,Henry Jackman,soundtracks
I'm Not That Girl (Reprise),Stephen Schwartz,soundtracks
Clubbed to Death,Rob Dougan,soundtracks
Escape,Craig Armstrong,soundtracks
Angry and Dead Again,Rodrigo y Gabriela,soundtracks
Shutting down Grace's lab,James Horner,soundtracks
When She Loved Me,Sarah McLachlan,soundtracks
Searching For Peeta,James Newton Howard,soundtracks
Open Spaces,Jonny Greenwood,soundtracks
Driving With The Top Down,Ramin Djawadi,soundtracks
Merida's Home,Patrick Doyle,soundtracks
End Title,Thomas Newman,soundtracks
Carl Goes Up,Michael Giacchino,soundtracks
Cover Your Tracks,A Boy and His Kite,soundtracks
Tetris Theme (Korobeiniki),Alexey Pajitnov,soundtracks
The Games,Patrick Doyle,soundtracks
The Mob,Hans Zimmer,soundtracks
Little Green Bag,George Baker Selection,soundtracks
Escape Route,Alan Menken,soundtracks
Anyone Else But You,Michael Cera & Ellen Page,soundtracks
Mhysa,Ramin Djawadi,soundtracks
Doors Open from Both Sides,Alan Silvestri,soundtracks
Under Your Spell,Desire,soundtracks
"Hymn to the Fallen (From ""Saving Private Ryan"")",John Williams,soundtracks
Peter Pan,James Newton Howard,soundtracks
Stuff We Did,Michael Giacchino,soundtracks
No Good Deed,Stephen Schwartz,soundtracks
The Vikings Have Their Tea,John Powell,soundtracks
Georgiana,English Chamber Orchestra,soundtracks
Red Ledger,Alan Silvestri,soundtracks
The Cave,James Newton Howard,soundtracks
Scorched earth,James Horner,soundtracks
Labor of Love,Michael Giacchino,soundtracks
Take The Heartland,Glen Hansard,soundtracks
The Reunion,John Williams,soundtracks
In Her Heart,Patrick Doyle,soundtracks
"No Sacrifice, No Victory",Steve Jablonsky,soundtracks
One Short Day,Stephen Schwartz,soundtracks
Final Fantasy: Main Theme,Nobuo Uematsu,soundtracks
Not So Fireproof,John Powell,soundtracks
There Is No Plan,Steve Jablonsky,soundtracks
Cybertron,Steve Jablonsky,soundtracks
Counter Attack,John Powell,soundtracks
If Love Is A Red Dress (Hang Me In Rags),Maria McKee,soundtracks
Jack's Obsession,Danny Elfman,soundtracks
Remember To Smile,Patrick Doyle,soundtracks
It Catches Up With You,Trent Reznor and Atticus Ross,soundtracks
Dragon Battle,John Powell,soundtracks
Blade Runner,Vangelis,soundtracks
The North Mountain,Christophe Beck,soundtracks
Angry Birds: Main Theme,Ari Pulkkinen,soundtracks
Now We Are Free (Maximus Mix),Lisa Gerrard,soundtracks
Flynn Wanted,Alan Menken,soundtracks
Goodbye Brother,Ramin Djawadi,soundtracks
Strangers Like Me,Phil Collins,soundtracks
Fire In The Water,Feist,soundtracks
Le banquet,Yann Tiersen,soundtracks
Love Pledge and the Arena,John Williams,soundtracks
Evey Reborn,Dario Marianelli,soundtracks
Barry: You Only Live Twice (Main Theme),John Barry,soundtracks
Wheel of Fortune,Hans Zimmer,soundtracks
Coup de Grace,Hans Zimmer,soundtracks
The General Who Became A Slave,Hans Zimmer,soundtracks
Code of Conduct,Hans Zimmer,soundtracks
Hopelessly Devoted To You,Olivia Newton-John,soundtracks
Eventually We Find Our Way,Trent Reznor and Atticus Ross,soundtracks
Poor Unfortunate Souls,Pat Carroll,soundtracks
Colors of the Wind,Judy Kuhn,soundtracks
A New King,Patrick Doyle,soundtracks
Coming Back Around,John Powell,soundtracks
Hello Beastie,Hans Zimmer,soundtracks
L'Esprit Des Gabriel,Hans Zimmer,soundtracks
Doctor Finklestein / In The Forest,Danny Elfman,soundtracks
Kill And Run,Sia,soundtracks
Part of Your World,Jodi Benson,soundtracks
Prime,Steve Jablonsky,soundtracks
My Rollercoaster [Juno Film Version],Kimya Dawson,soundtracks
Wall-E,Thomas Newman,soundtracks
Kidnap The Sandy Claws,Danny Elfman,soundtracks
Love Is The Drug,Bryan Ferry,soundtracks
Sub Lift,Henry Jackman,soundtracks
Summit Siege,Christophe Beck,soundtracks
Jack's Lament,Danny Elfman,soundtracks
The King's Arrival,Ramin Djawadi,soundtracks
Cinderella Man,Thomas Newman,soundtracks
Father Christmas,Harry Gregson-Williams,soundtracks
Heart Of Stone,Iko,soundtracks
Yoda and the Force,John Williams,soundtracks
White Hart,James Newton Howard,soundtracks
Safe Passage,Hans Zimmer,soundtracks
Optimus vs. Megatron,Steve Jablonsky,soundtracks
Run Forrest Run,Alan Silvestri,soundtracks
Just Around the Riverbend,Judy Kuhn,soundtracks
Misirlou,Dick Dale and his Del-Tones,soundtracks
P.S. I Love You,John Powell,soundtracks
Breach,Hans Zimmer,soundtracks
Not Yet,Hans Zimmer,soundtracks
Enquiry,Thomas Newman,soundtracks
Sleep [Instrumental],Kimya Dawson,soundtracks
Now We Are Free (From Gladiator),Movie Sounds Unlimited,soundtracks
"Finale ""Wicked""",Stephen Schwartz,soundtracks
Main Title And First Victim,John Williams,soundtracks
They Called It,Alan Silvestri,soundtracks
The Thief,Howard Shore,soundtracks
Touch The Sky,Julie Fowlis,soundtracks
Banishment,Patrick Doyle,soundtracks
White Horse,James Newton Howard,soundtracks
Two Hornpipes (Tortuga),Hans Zimmer,soundtracks
Legend of Zelda: Suite,Koji Kondo,soundtracks
Stay with Me (feat. Kronos Quartet),Clint Mansell,soundtracks
The Sound of Silence,Simon & Garfunkel,soundtracks
Brooks Was Here,Thomas Newman,soundtracks
Komodo Dragon,Thomas Newman,soundtracks
My Name Is Robert Neville,James Newton Howard,soundtracks
Plus Que Ma Prope Vie,Carter Burwell,soundtracks
On We March,Trent Reznor and Atticus Ross,soundtracks
We've Both Changed,Patrick Doyle,soundtracks
Secrets,Hans Zimmer,soundtracks
Kingdom Celebration,Alan Menken,soundtracks
Where The Wind Blows,Coco O.,soundtracks
Field Trip,Thomas Newman,soundtracks
Why Do We Fall?,Hans Zimmer,soundtracks
M.I.B. Main Theme,Danny Elfman,soundtracks
The Way of the Sword,Hans Zimmer,soundtracks
Kick-Ass,Steve Mazzaro,soundtracks
When Will My Life Begin (Reprise 1),Mandy Moore,soundtracks
Main Title (Game of Thrones,Ramin Djawadi,soundtracks
To The Rescue,Danny Elfman,soundtracks
Gotham's Reckoning,Hans Zimmer,soundtracks
Concerning Hobbits,The Lord Of The Rings,soundtracks
The Destroyer,Patrick Doyle,soundtracks
Into The Open Air,Julie Fowlis,soundtracks
Main Title Theme,Danny Elfman,soundtracks
Imagine The Fire,Hans Zimmer,soundtracks
Retreat and Reveille,Hans Zimmer,soundtracks
Le Festin,Camille,soundtracks
Nabbed,Danny Elfman,soundtracks
Something That I Want,Grace Potter,soundtracks
Thank Goodness,Stephen Schwartz,soundtracks
Thor Kills the Destroyer,Patrick Doyle,soundtracks
Queen Elsa of Arendelle,Christophe Beck,soundtracks
You Can't Have My Heart,James Newton Howard,soundtracks
Tree Hugger,Kimya Dawson & Antsy Pants,soundtracks
Tree of Life (feat. Kronos Quartet),Clint Mansell,soundtracks
The Peterson House and Finale,John Williams,soundtracks
Super Mario Bros: Theme,Koji Kondo,soundtracks
Idyll's End,Hans Zimmer,soundtracks
Sam at the Lake,Steve Jablonsky,soundtracks
Goldfinger,Shirley Bassey,soundtracks
X-Training,Henry Jackman,soundtracks
Finding Beauty,Craig Armstrong,soundtracks
Malleus Maleficarum,Hans Zimmer,soundtracks
A Lannister Always Pays His Debts,Ramin Djawadi,soundtracks
Tire Swing,Kimya Dawson,soundtracks
Elsa Imprisoned,Christophe Beck,soundtracks
"Main Theme (From ""Jaws"")",John Williams,soundtracks
Knighting Peter,Harry Gregson-Williams,soundtracks
We Go Together,John Travolta,soundtracks
Despair,Hans Zimmer,soundtracks
It's So Overt It's Covert,Hans Zimmer,soundtracks
The Tear Heals,Mandy Moore,soundtracks
There's No Place Like Home,Michael Giacchino,soundtracks
Return to Mother,Alan Menken,soundtracks
Figurines,Hans Zimmer,soundtracks
The Citrine Cross,Hans Zimmer,soundtracks
Downtown Battle,Steve Jablonsky,soundtracks
A Sentimental Man,Stephen Schwartz,soundtracks
Soft Trees Break the Fall,Trent Reznor and Atticus Ross,soundtracks
3:14 Every Night,Trent Reznor and Atticus Ross,soundtracks
Chain of Command,Hans Zimmer,soundtracks
The White Witch,Harry Gregson-Williams,soundtracks
Salvete Virgines,Hans Zimmer,soundtracks
Marikesh Marketplace,Hans Zimmer,soundtracks
Hans,Christophe Beck,soundtracks
Realization and Escape,Alan Menken,soundtracks
Battling The Green Death,John Powell,soundtracks
You Look Good Jack,Hans Zimmer,soundtracks
Main Title,James Horner,soundtracks
Wreck-It Ralph,Henry Jackman,soundtracks
Coronation Band Suite,Christophe Beck,soundtracks
Dragon Training,John Powell,soundtracks
The Kill Ring,John Powell,soundtracks
Snowy's Theme,John Williams,soundtracks
Sector 7,Steve Jablonsky,soundtracks
The Battle Of Endor II,John Williams,soundtracks
The Downed Dragon,John Powell,soundtracks
All I've Ever Needed,Paul McDonald,soundtracks
"End Titles (From ""The Horse Whisperer"")",The City of Prague Philharmonic Orchestra,soundtracks
Arrival at Aslan's How,Harry Gregson-Williams,soundtracks
Everything And Nothing,The Boom Circuits,soundtracks
When Will My Life Begin (Reprise 2),Mandy Moore,soundtracks
Splinter Cell: Conviction,Amon Tobin,soundtracks
Astrid Goes For A Spin,John Powell,soundtracks
"Main Title (From ""Star Wars"")",John Williams,soundtracks
Release,Deborah Lurie,soundtracks
Across The Universe,Jim Sturgess,soundtracks
The Slave Who Became A Gladiator,Hans Zimmer,soundtracks
Beyond The Forest,Howard Shore,soundtracks
"Grand Bazaar, Istanbul",Thomas Newman,soundtracks
Finale (William Tell Overture),Hans Zimmer,soundtracks
All That Remains,Hans Zimmer,soundtracks
May It Be,Enya,soundtracks
Main Theme [Rain Man],Hans Zimmer,soundtracks
Loki's Lie,Patrick Doyle,soundtracks
EVE,Thomas Newman,soundtracks
A Girl Worth Fighting For,Lea Salonga,soundtracks
You're a Soldier Now,Steve Jablonsky,soundtracks
Theme From Sherlock Holmes,Movie Sounds Unlimited,soundtracks
The Paschal Spiral,Hans Zimmer,soundtracks
Frost Giant Battle,Patrick Doyle,soundtracks
Gone,Ioanna Gika,soundtracks
He's A Pirate,Hans Zimmer,soundtracks
Brothers Fight,Patrick Doyle,soundtracks
The Dragon Book,John Powell,soundtracks
To Jotunheim,Patrick Doyle,soundtracks
Come Together,Joe Cocker,soundtracks
That's How You Know,Amy Adams,soundtracks
Bang Bang,will.i.am,soundtracks
Doctor Who XI (feat. The BBC National Orchestra of Wales),Murray Gold,soundtracks
Forgive Me,Patrick Doyle,soundtracks
Gabriel's Oboe,Ennio Morricone,soundtracks
The End,Lisa Gerrard,soundtracks
Klendathu Drop,Basil Poledouris,soundtracks
Christmas Eve Montage,Danny Elfman,soundtracks
"Time (From ""Inception"")",London Music Works,soundtracks
Skyfall,Thomas Newman,soundtracks
A Whole New World,Lea Salonga,soundtracks
Hey Jude,Joe Anderson,soundtracks
